t,Value,Expiry
43046.00,53.77,43544.00
43047.00,53.93,43544.00
43048.00,54.15,43544.00
43049.00,54.29,43544.00
43052.00,54.47,43544.00
43053.00,53.48,43544.00
43054.00,53.22,43544.00
43055.00,52.98,43544.00
43056.00,53.58,43544.00
43059.00,53.29,43544.00
43060.00,53.36,43544.00
43061.00,53.89,43544.00
43063.00,54.39,43544.00
43066.00,54.43,43544.00
43067.00,54.42,43544.00
43068.00,53.95,43544.00
43069.00,53.97,43544.00
43070.00,54.4,43544.00
43073.00,54.01,43544.00
43074.00,54.38,43544.00
43075.00,53.56,43544.00
43076.00,54.13,43544.00
43077.00,54.57,43544.00
43080.00,54.81,43544.00
43081.00,54.06,43544.00
43082.00,53.29,43544.00
43083.00,53.85,43544.00
43084.00,53.96,43544.00
43087.00,54.4,43544.00
43088.00,54.8,43544.00
43089.00,55.01,43544.00
43090.00,55.24,43544.00
43091.00,55.58,43544.00
43095.00,56.44,43544.00
43096.00,56.4,43544.00
43097.00,56.49,43544.00
43098.00,56.79,43544.00
43102.00,56.89,43544.00
43103.00,57.41,43544.00
43104.00,57.52,43544.00
43105.00,57.61,43544.00
43108.00,58,43544.00
43109.00,58.65,43544.00
43110.00,58.74,43544.00
43111.00,58.88,43544.00
43112.00,59.21,43544.00
43116.00,59.03,43544.00
43117.00,59.25,43544.00
43118.00,59.3,43544.00
43119.00,58.94,43544.00
43122.00,59.17,43544.00
43123.00,59.7,43544.00
43124.00,59.84,43544.00
43125.00,60,43544.00
43126.00,60.22,43544.00
43129.00,59.77,43544.00
43130.00,59,43544.00
43131.00,59.21,43544.00
43132.00,59.7,43544.00
43133.00,58.84,43544.00
43136.00,58.25,43544.00
43137.00,57.66,43544.00
43138.00,56.49,43544.00
43139.00,56.14,43544.00
43140.00,54.44,43544.00
43143.00,54.53,43544.00
43144.00,54.82,43544.00
43145.00,55.78,43544.00
43146.00,55.74,43544.00
43147.00,56.21,43544.00
43151.00,56.9,43544.00
43152.00,57,43544.00
43153.00,57.65,43544.00
43154.00,58.48,43544.00
43157.00,58.85,43544.00
43158.00,58.2,43544.00
43159.00,56.63,43544.00
43160.00,56.18,43544.00
43161.00,56.6,43544.00
43164.00,57.59,43544.00
43165.00,57.65,43544.00
43166.00,56.62,43544.00
43167.00,56.27,43544.00
43168.00,57.6,43544.00
43171.00,57.45,43544.00
43172.00,57.21,43544.00
43173.00,57.47,43544.00
43174.00,57.49,43544.00
43175.00,58.09,43544.00
43178.00,57.77,43544.00
43179.00,58.58,43544.00
43180.00,59.86,43544.00
43181.00,59.51,43544.00
43182.00,60.5,43544.00
43185.00,60.3,43544.00
43186.00,60.41,43544.00
43187.00,59.8,43544.00
43188.00,60.06,43544.00
43192.00,58.64,43544.00
43193.00,59.23,43544.00
43194.00,59.27,43544.00
43195.00,59.69,43544.00
43196.00,58.64,43544.00
43199.00,59.63,43544.00
43200.00,60.58,43544.00
43201.00,61.61,43544.00
43202.00,61.52,43544.00
43203.00,61.86,43544.00
43206.00,61.31,43544.00
43207.00,61.62,43544.00
43208.00,62.65,43544.00
43209.00,62.8,43544.00
43210.00,62.98,43544.00
43213.00,63.35,43544.00
43214.00,62.67,43544.00
43215.00,63.01,43544.00
43216.00,63.17,43544.00
43217.00,63.04,43544.00
43220.00,63.57,43544.00
43221.00,62.55,43544.00
43222.00,62.89,43544.00
43223.00,63.32,43544.00
43224.00,64.67,43544.00
43227.00,65.75,43544.00
43228.00,64.39,43544.00
43229.00,66.3,43544.00
43230.00,66.86,43544.00
43231.00,66.61,43544.00
43234.00,66.98,43544.00
43235.00,67.09,43544.00
43236.00,67.3,43544.00
43237.00,67.24,43544.00
43238.00,67.04,43544.00
43241.00,67.82,43544.00
43242.00,67.86,43544.00
43243.00,67.77,43544.00
43244.00,66.85,43544.00
43245.00,64.66,43544.00
43249.00,63.68,43544.00
43250.00,64.77,43544.00
43251.00,64.07,43544.00
43252.00,63.6,43544.00
43255.00,62.84,43544.00
43256.00,63.25,43544.00
43257.00,62.89,43544.00
43258.00,63.82,43544.00
43259.00,63.68,43544.00
43262.00,63.94,43544.00
43263.00,64.09,43544.00
43264.00,64.59,43544.00
43265.00,64.23,43544.00
43266.00,62.4,43544.00
43269.00,63.08,43544.00
43270.00,62.61,43544.00
43271.00,62.87,43544.00
43272.00,62.05,43544.00
43273.00,64.27,43544.00
43276.00,63.99,43544.00
43277.00,65.48,43544.00
43278.00,66.48,43544.00
43279.00,66.44,43544.00
43280.00,67.02,43544.00
43283.00,65.56,43544.00
43284.00,65.44,43544.00
43286.00,65.93,43544.00
43287.00,66.3,43544.00
43290.00,66.92,43544.00
43291.00,67.3,43544.00
43292.00,63.84,43544.00
43293.00,65.08,43544.00
43294.00,65.76,43544.00
43297.00,63.19,43544.00
43298.00,63.4,43544.00
43299.00,64.03,43544.00
43300.00,64.11,43544.00
43301.00,64.44,43544.00
43304.00,64.91,43544.00
43305.00,65.22,43544.00
43306.00,65.93,43544.00
43307.00,66.36,43544.00
43308.00,65.72,43544.00
43311.00,66.65,43544.00
43312.00,65.64,43544.00
43313.00,64.35,43544.00
43314.00,65.27,43544.00
43315.00,65.16,43544.00
43318.00,65.63,43544.00
43319.00,66.29,43544.00
43320.00,64.39,43544.00
43321.00,64.44,43544.00
43322.00,65.07,43544.00
43325.00,64.73,43544.00
43326.00,64.63,43544.00
43327.00,63.08,43544.00
43328.00,63.48,43544.00
43329.00,63.69,43544.00
43332.00,63.8,43544.00
43333.00,64.15,43544.00
43334.00,66.1,43544.00
43335.00,66.14,43544.00
43336.00,66.89,43544.00
43339.00,67.09,43544.00
43340.00,66.85,43544.00
43341.00,67.68,43544.00
43342.00,68.24,43544.00
43343.00,67.87,43544.00
43347.00,68.16,43544.00
43348.00,67.17,43544.00
43349.00,66.34,43544.00
43350.00,66.5,43544.00
43353.00,66.61,43544.00
43354.00,68.06,43544.00
43355.00,69.17,43544.00
43356.00,67.71,43544.00
43357.00,68,43544.00
43360.00,67.97,43544.00
43361.00,68.73,43544.00
43362.00,69.53,43544.00
43363.00,69.24,43544.00
43364.00,69.36,43544.00
43367.00,70.86,43544.00
43368.00,71.3,43544.00
43369.00,70.71,43544.00
43370.00,71.26,43544.00
43371.00,72.31,43544.00
43374.00,74.5,43544.00
43375.00,74.51,43544.00
43376.00,75.7,43544.00
43377.00,73.84,43544.00
43378.00,73.88,43544.00
43381.00,73.7,43544.00
43382.00,74.33,43544.00
43383.00,72.72,43544.00
43384.00,70.5,43544.00
43385.00,70.89,43544.00
43388.00,71.32,43544.00
43389.00,71.54,43544.00
43390.00,69.75,43544.00
43391.00,68.79,43544.00
43392.00,69.46,43544.00
43395.00,69.75,43544.00
43396.00,67,43544.00
43397.00,67.25,43544.00
43398.00,67.67,43544.00
43399.00,68.01,43544.00
43402.00,67.61,43544.00
43403.00,66.67,43544.00
43404.00,65.88,43544.00
43405.00,64.2,43544.00
43406.00,63.71,43544.00
43409.00,63.6,43544.00
43410.00,62.77,43544.00
43411.00,62.42,43544.00
43412.00,61.53,43544.00
43413.00,60.95,43544.00
43416.00,60.68,43544.00
43417.00,56.48,43544.00
43418.00,57.09,43544.00
43419.00,57.28,43544.00
43420.00,57.25,43544.00
43423.00,57.54,43544.00
43424.00,53.82,43544.00
43425.00,55.11,43544.00
43427.00,50.91,43544.00
43430.00,52.08,43544.00
43431.00,52.02,43544.00
43432.00,50.83,43544.00
43433.00,51.92,43544.00
43434.00,51.36,43544.00
43437.00,53.52,43544.00
43438.00,53.9,43544.00
43439.00,53.61,43544.00
43440.00,52.24,43544.00
43441.00,53.31,43544.00
43444.00,51.65,43544.00
43445.00,52.21,43544.00
43446.00,51.86,43544.00
43447.00,53.33,43544.00
43448.00,52.06,43544.00
43451.00,50.91,43544.00
43452.00,47.3,43544.00
43453.00,48.83,43544.00
43454.00,46.52,43544.00
43455.00,46.23,43544.00
43458.00,43.16,43544.00
43460.00,46.88,43544.00
43461.00,45.23,43544.00
43462.00,45.9,43544.00
43465.00,46.08,43544.00
43467.00,47.24,43544.00
43468.00,47.77,43544.00
43469.00,48.65,43544.00
43472.00,49.17,43544.00
43473.00,50.49,43544.00
43474.00,53.07,43544.00
43475.00,53.28,43544.00
43476.00,52.27,43544.00
43479.00,51.14,43544.00
43480.00,52.7,43544.00
43481.00,52.93,43544.00
43482.00,52.69,43544.00
43483.00,54.3,43544.00
43487.00,53.3,43544.00
43488.00,52.92,43544.00
43489.00,53.42,43544.00
43490.00,53.98,43544.00
43493.00,52.29,43544.00
43494.00,53.6,43544.00
43495.00,54.47,43544.00
43496.00,54.04,43544.00
43497.00,55.55,43544.00
43500.00,54.89,43544.00
43501.00,54,43544.00
43502.00,54.34,43544.00
43503.00,53,43544.00
43504.00,53.09,43544.00
43507.00,52.78,43544.00
43508.00,53.47,43544.00
43509.00,54.31,43544.00
43510.00,54.79,43544.00
43511.00,55.98,43544.00
43515.00,56.45,43544.00
43516.00,57.16,43544.00
43517.00,56.96,43544.00
43518.00,57.26,43544.00
43521.00,55.48,43544.00
43522.00,55.5,43544.00
43523.00,56.94,43544.00
43524.00,57.22,43544.00
43525.00,55.8,43544.00
43528.00,56.59,43544.00
43529.00,56.56,43544.00
43530.00,56.22,43544.00
43531.00,56.66,43544.00
43532.00,56.07,43544.00
43535.00,56.79,43544.00
43536.00,56.87,43544.00
43537.00,58.26,43544.00
43538.00,58.61,43544.00
43539.00,58.52,43544.00
43542.00,59.09,43544.00
43543.00,59.03,43544.00
43544.00,59.83,43544.00
41598.00,80.22,43516.00
41599.00,79.78,43516.00
41600.00,79.82,43516.00
41603.00,80.22,43516.00
41604.00,80.38,43516.00
41605.00,80.22,43516.00
41607.00,80.55,43516.00
41610.00,80.66,43516.00
41611.00,80.5,43516.00
41612.00,80.35,43516.00
41613.00,79.81,43516.00
41614.00,80.04,43516.00
41617.00,80.15,43516.00
41618.00,79.99,43516.00
41619.00,80.37,43516.00
41620.00,80.11,43516.00
41621.00,79.08,43516.00
41624.00,79.43,43516.00
41625.00,79.51,43516.00
41626.00,78.86,43516.00
41627.00,78.45,43516.00
41628.00,78.19,43516.00
41631.00,78.19,43516.00
41632.00,78.12,43516.00
41634.00,78.3,43516.00
41635.00,78.43,43516.00
41638.00,78.36,43516.00
41639.00,78.13,43516.00
41641.00,77.27,43516.00
41642.00,77,43516.00
41645.00,77.05,43516.00
41646.00,76.13,43516.00
41647.00,75.64,43516.00
41648.00,75.94,43516.00
41649.00,75.93,43516.00
41652.00,75.85,43516.00
41653.00,76.7,43516.00
41654.00,77.08,43516.00
41655.00,76.13,43516.00
41656.00,76.06,43516.00
41660.00,75.98,43516.00
41661.00,75.86,43516.00
41662.00,75.66,43516.00
41663.00,76.05,43516.00
41666.00,75.97,43516.00
41667.00,76.2,43516.00
41668.00,75.8,43516.00
41669.00,75.59,43516.00
41670.00,75.07,43516.00
41673.00,75.42,43516.00
41674.00,76.09,43516.00
41675.00,77.3,43516.00
41676.00,77.45,43516.00
41677.00,77.86,43516.00
41680.00,77.55,43516.00
41681.00,78.09,43516.00
41682.00,78.29,43516.00
41683.00,78.48,43516.00
41684.00,78.53,43516.00
41688.00,77.87,43516.00
41689.00,77.65,43516.00
41690.00,77.99,43516.00
41691.00,78.16,43516.00
41694.00,78.38,43516.00
41695.00,78.07,43516.00
41696.00,78.18,43516.00
41697.00,78.51,43516.00
41698.00,78.76,43516.00
41701.00,78.76,43516.00
41702.00,78.7,43516.00
41703.00,79.36,43516.00
41704.00,79.86,43516.00
41705.00,79.93,43516.00
41708.00,79.69,43516.00
41709.00,80.04,43516.00
41710.00,79.96,43516.00
41711.00,80.33,43516.00
41712.00,80.47,43516.00
41715.00,80.01,43516.00
41716.00,79.94,43516.00
41717.00,79.8,43516.00
41718.00,80.01,43516.00
41719.00,80.1,43516.00
41722.00,80.05,43516.00
41723.00,79.7,43516.00
41724.00,79.59,43516.00
41725.00,79.42,43516.00
41726.00,78.64,43516.00
41729.00,79.04,43516.00
41730.00,79.42,43516.00
41731.00,80.4,43516.00
41732.00,80.82,43516.00
41733.00,80.69,43516.00
41736.00,80.82,43516.00
41737.00,80.64,43516.00
41738.00,80.51,43516.00
41739.00,80.64,43516.00
41740.00,80.53,43516.00
41743.00,80.61,43516.00
41744.00,80.7,43516.00
41745.00,80.85,43516.00
41746.00,80.92,43516.00
41750.00,81.34,43516.00
41751.00,81.68,43516.00
41752.00,81.62,43516.00
41753.00,81.31,43516.00
41754.00,81.2,43516.00
41757.00,81.32,43516.00
41758.00,81.24,43516.00
41759.00,81.14,43516.00
41760.00,81.08,43516.00
41761.00,80.93,43516.00
41764.00,80.96,43516.00
41765.00,80.86,43516.00
41766.00,81.33,43516.00
41767.00,81.26,43516.00
41768.00,81.02,43516.00
41771.00,81.08,43516.00
41772.00,81.31,43516.00
41773.00,81.23,43516.00
41774.00,81.37,43516.00
41775.00,81.69,43516.00
41778.00,81.61,43516.00
41779.00,81.9,43516.00
41780.00,81.91,43516.00
41781.00,82.2,43516.00
41782.00,82.45,43516.00
41786.00,82.43,43516.00
41787.00,82.89,43516.00
41788.00,82.73,43516.00
41789.00,82.99,43516.00
41792.00,83.18,43516.00
41793.00,83.32,43516.00
41794.00,83.19,43516.00
41795.00,83.84,43516.00
41796.00,83.88,43516.00
41799.00,84.12,43516.00
41800.00,84.23,43516.00
41801.00,84.48,43516.00
41802.00,84.42,43516.00
41803.00,84.67,43516.00
41806.00,85.47,43516.00
41807.00,86.16,43516.00
41808.00,86.46,43516.00
41809.00,86.95,43516.00
41810.00,86.82,43516.00
41813.00,87.16,43516.00
41814.00,87.15,43516.00
41815.00,87.7,43516.00
41816.00,87.52,43516.00
41817.00,87.75,43516.00
41820.00,87.81,43516.00
41821.00,88.62,43516.00
41822.00,88.65,43516.00
41823.00,88.81,43516.00
41827.00,89.17,43516.00
41828.00,88.79,43516.00
41829.00,88.66,43516.00
41830.00,88.2,43516.00
41831.00,87.8,43516.00
41834.00,88.45,43516.00
41835.00,87.86,43516.00
41836.00,87.25,43516.00
41837.00,86.36,43516.00
41838.00,86.04,43516.00
41841.00,87.61,43516.00
41842.00,87.24,43516.00
41843.00,87.76,43516.00
41844.00,87.69,43516.00
41845.00,87.97,43516.00
41848.00,87.27,43516.00
41849.00,87.13,43516.00
41850.00,87.25,43516.00
41851.00,86.78,43516.00
41852.00,87.16,43516.00
41855.00,87.45,43516.00
41856.00,87.59,43516.00
41857.00,87.84,43516.00
41858.00,88.5,43516.00
41859.00,88,43516.00
41862.00,88.11,43516.00
41863.00,88.2,43516.00
41864.00,88.62,43516.00
41865.00,87.78,43516.00
41866.00,88.14,43516.00
41869.00,88.21,43516.00
41870.00,88.01,43516.00
41871.00,87.52,43516.00
41872.00,87.4,43516.00
41873.00,87.93,43516.00
41876.00,87.92,43516.00
41877.00,88.02,43516.00
41878.00,87.57,43516.00
41879.00,87.05,43516.00
41880.00,87.08,43516.00
41884.00,86.41,43516.00
41885.00,86.53,43516.00
41886.00,86.55,43516.00
41887.00,86.58,43516.00
41890.00,86.89,43516.00
41891.00,87.06,43516.00
41892.00,87.16,43516.00
41893.00,87.24,43516.00
41894.00,87.1,43516.00
41897.00,87.13,43516.00
41898.00,87.31,43516.00
41899.00,87.13,43516.00
41900.00,86.93,43516.00
41901.00,87.07,43516.00
41904.00,86.87,43516.00
41905.00,86.51,43516.00
41906.00,86.12,43516.00
41907.00,86.11,43516.00
41908.00,85.65,43516.00
41911.00,85.12,43516.00
41912.00,84.33,43516.00
41913.00,84.51,43516.00
41914.00,83.4,43516.00
41915.00,82.92,43516.00
41918.00,83.6,43516.00
41919.00,83.43,43516.00
41920.00,83.62,43516.00
41921.00,83.99,43516.00
41922.00,84.15,43516.00
41925.00,84.8,43516.00
41926.00,84.25,43516.00
41927.00,82.8,43516.00
41928.00,81.58,43516.00
41929.00,81.54,43516.00
41932.00,80.59,43516.00
41933.00,79.7,43516.00
41934.00,79.25,43516.00
41935.00,79.83,43516.00
41936.00,80.25,43516.00
41939.00,80.04,43516.00
41940.00,80.3,43516.00
41941.00,80.67,43516.00
41942.00,80.46,43516.00
41943.00,80.91,43516.00
41946.00,81.43,43516.00
41947.00,80.99,43516.00
41948.00,80.76,43516.00
41949.00,81.01,43516.00
41950.00,80.71,43516.00
41953.00,80.3,43516.00
41954.00,80.67,43516.00
41955.00,80.48,43516.00
41956.00,78.92,43516.00
41957.00,79.85,43516.00
41960.00,80.06,43516.00
41961.00,79.76,43516.00
41962.00,79.17,43516.00
41963.00,79.44,43516.00
41964.00,80.31,43516.00
41967.00,79.99,43516.00
41968.00,79.5,43516.00
41969.00,79.94,43516.00
41971.00,76.37,43516.00
41974.00,78.17,43516.00
41975.00,76.94,43516.00
41976.00,76.86,43516.00
41977.00,75.36,43516.00
41978.00,74.07,43516.00
41981.00,71.87,43516.00
41982.00,72.15,43516.00
41983.00,70.59,43516.00
41984.00,70.44,43516.00
41985.00,68.51,43516.00
41988.00,67.12,43516.00
41989.00,66.06,43516.00
41990.00,66.55,43516.00
41991.00,66.56,43516.00
41992.00,69.44,43516.00
41995.00,69.27,43516.00
41996.00,70.57,43516.00
41997.00,70.78,43516.00
41999.00,70.41,43516.00
42002.00,69.62,43516.00
42003.00,69.62,43516.00
42004.00,69.48,43516.00
42006.00,68.98,43516.00
42009.00,67.65,43516.00
42010.00,65.76,43516.00
42011.00,65.22,43516.00
42012.00,65.26,43516.00
42013.00,66.29,43516.00
42016.00,65.59,43516.00
42017.00,66.21,43516.00
42018.00,66.92,43516.00
42019.00,64.78,43516.00
42020.00,65.88,43516.00
42024.00,64.44,43516.00
42025.00,64.96,43516.00
42026.00,64.35,43516.00
42027.00,64.73,43516.00
42030.00,64.55,43516.00
42031.00,65.57,43516.00
42032.00,64.92,43516.00
42033.00,65.85,43516.00
42034.00,68.23,43516.00
42037.00,68.65,43516.00
42038.00,69.98,43516.00
42039.00,68.15,43516.00
42040.00,68.68,43516.00
42041.00,68,43516.00
42044.00,68.45,43516.00
42045.00,67.88,43516.00
42046.00,67.98,43516.00
42047.00,69.1,43516.00
42048.00,68.31,43516.00
42052.00,67.93,43516.00
42053.00,67.46,43516.00
42054.00,66.77,43516.00
42055.00,67.76,43516.00
42058.00,67.74,43516.00
42059.00,68.18,43516.00
42060.00,68.83,43516.00
42061.00,68.39,43516.00
42062.00,68.49,43516.00
42065.00,68.02,43516.00
42066.00,68.61,43516.00
42067.00,67.42,43516.00
42068.00,66.99,43516.00
42069.00,66.36,43516.00
42072.00,65.88,43516.00
42073.00,65.29,43516.00
42074.00,65.49,43516.00
42075.00,64.97,43516.00
42076.00,64.29,43516.00
42079.00,64.58,43516.00
42080.00,63.85,43516.00
42081.00,65.33,43516.00
42082.00,64.31,43516.00
42083.00,64.91,43516.00
42086.00,65.16,43516.00
42087.00,64.52,43516.00
42088.00,64.6,43516.00
42089.00,64.71,43516.00
42090.00,63.36,43516.00
42093.00,64.04,43516.00
42094.00,63.63,43516.00
42095.00,64.54,43516.00
42096.00,63.9,43516.00
42100.00,64.44,43516.00
42101.00,63.95,43516.00
42102.00,62.78,43516.00
42103.00,63.81,43516.00
42104.00,64.33,43516.00
42107.00,64.03,43516.00
42108.00,64.21,43516.00
42109.00,65.63,43516.00
42110.00,65.94,43516.00
42111.00,65.36,43516.00
42114.00,66.18,43516.00
42115.00,66.32,43516.00
42116.00,66.76,43516.00
42117.00,67.42,43516.00
42118.00,66.36,43516.00
42121.00,66.34,43516.00
42122.00,66.36,43516.00
42123.00,66.39,43516.00
42124.00,66.48,43516.00
42125.00,66.4,43516.00
42128.00,66.7,43516.00
42129.00,67.23,43516.00
42130.00,67.52,43516.00
42131.00,67.1,43516.00
42132.00,67.56,43516.00
42135.00,67.61,43516.00
42136.00,67.66,43516.00
42137.00,67.46,43516.00
42138.00,67.83,43516.00
42139.00,67.79,43516.00
42142.00,67.42,43516.00
42143.00,66.59,43516.00
42144.00,66.95,43516.00
42145.00,66.98,43516.00
42146.00,66.43,43516.00
42150.00,66.25,43516.00
42151.00,65.82,43516.00
42152.00,65.86,43516.00
42153.00,66.45,43516.00
42156.00,65.97,43516.00
42157.00,66.81,43516.00
42158.00,66.36,43516.00
42159.00,65.77,43516.00
42160.00,67.03,43516.00
42163.00,66.37,43516.00
42164.00,66.98,43516.00
42165.00,67.49,43516.00
42166.00,67.04,43516.00
42167.00,66.17,43516.00
42170.00,66.56,43516.00
42171.00,66.82,43516.00
42172.00,66.79,43516.00
42173.00,67.09,43516.00
42174.00,66.38,43516.00
42177.00,67.06,43516.00
42178.00,66.67,43516.00
42179.00,66.23,43516.00
42180.00,66.02,43516.00
42181.00,66.16,43516.00
42184.00,65.58,43516.00
42185.00,65.98,43516.00
42186.00,65.5,43516.00
42187.00,65.44,43516.00
42191.00,62.39,43516.00
42192.00,62.54,43516.00
42193.00,62.71,43516.00
42194.00,63.52,43516.00
42195.00,64.31,43516.00
42198.00,64.51,43516.00
42199.00,64.46,43516.00
42200.00,63.34,43516.00
42201.00,62.76,43516.00
42202.00,62.5,43516.00
42205.00,62.42,43516.00
42206.00,63.08,43516.00
42207.00,62.1,43516.00
42208.00,61.39,43516.00
42209.00,60.65,43516.00
42212.00,60.61,43516.00
42213.00,60.75,43516.00
42214.00,60.83,43516.00
42215.00,60.91,43516.00
42216.00,60.44,43516.00
42219.00,59.16,43516.00
42220.00,59.24,43516.00
42221.00,59.02,43516.00
42222.00,59.52,43516.00
42223.00,58.83,43516.00
42226.00,59.93,43516.00
42227.00,59.67,43516.00
42228.00,60.24,43516.00
42229.00,60.41,43516.00
42230.00,60.82,43516.00
42233.00,60.37,43516.00
42234.00,59.98,43516.00
42235.00,58.47,43516.00
42236.00,57.12,43516.00
42237.00,55.18,43516.00
42240.00,53.72,43516.00
42241.00,54.56,43516.00
42242.00,54.98,43516.00
42243.00,58.34,43516.00
42244.00,59.56,43516.00
42247.00,61.62,43516.00
42248.00,57.74,43516.00
42249.00,58.7,43516.00
42250.00,58.63,43516.00
42251.00,57.63,43516.00
42255.00,58.3,43516.00
42256.00,57.24,43516.00
42257.00,58.31,43516.00
42258.00,57.74,43516.00
42261.00,56.5,43516.00
42262.00,57,43516.00
42263.00,58,43516.00
42264.00,57.67,43516.00
42265.00,56.44,43516.00
42268.00,57.84,43516.00
42269.00,57.99,43516.00
42270.00,56.71,43516.00
42271.00,57.28,43516.00
42272.00,57.54,43516.00
42275.00,56.22,43516.00
42276.00,56.18,43516.00
42277.00,56.34,43516.00
42278.00,55.4,43516.00
42279.00,55.47,43516.00
42282.00,56.42,43516.00
42283.00,57.77,43516.00
42284.00,57.47,43516.00
42285.00,57.21,43516.00
42286.00,57.75,43516.00
42289.00,56.73,43516.00
42290.00,56.92,43516.00
42291.00,57.14,43516.00
42292.00,57.13,43516.00
42293.00,57.55,43516.00
42296.00,56.55,43516.00
42297.00,56.95,43516.00
42298.00,56.56,43516.00
42299.00,57.07,43516.00
42300.00,56.45,43516.00
42303.00,56.46,43516.00
42304.00,55.75,43516.00
42305.00,57.21,43516.00
42306.00,56.9,43516.00
42307.00,57.23,43516.00
42310.00,56.99,43516.00
42311.00,57.8,43516.00
42312.00,56.63,43516.00
42313.00,56.47,43516.00
42314.00,56.13,43516.00
42317.00,56.14,43516.00
42318.00,56.38,43516.00
42319.00,55.38,43516.00
42320.00,55.07,43516.00
42321.00,54.89,43516.00
42324.00,55.03,43516.00
42325.00,54.1,43516.00
42326.00,54.16,43516.00
42327.00,53.89,43516.00
42328.00,54,43516.00
42331.00,54.29,43516.00
42332.00,55.47,43516.00
42333.00,55.44,43516.00
42335.00,54.77,43516.00
42338.00,54.54,43516.00
42339.00,54.46,43516.00
42340.00,53.94,43516.00
42341.00,54.56,43516.00
42342.00,54.26,43516.00
42345.00,53.79,43516.00
42346.00,53.65,43516.00
42347.00,53.55,43516.00
42348.00,53.87,43516.00
42349.00,53.15,43516.00
42352.00,52.17,43516.00
42353.00,52.38,43516.00
42354.00,51.83,43516.00
42355.00,51.65,43516.00
42356.00,51.31,43516.00
42359.00,50.57,43516.00
42360.00,49.8,43516.00
42361.00,50.22,43516.00
42362.00,51.16,43516.00
42366.00,50.73,43516.00
42367.00,51.46,43516.00
42368.00,50.75,43516.00
42369.00,51.32,43516.00
42373.00,51.19,43516.00
42374.00,50.68,43516.00
42375.00,49.47,43516.00
42376.00,48.57,43516.00
42377.00,48.51,43516.00
42380.00,47.13,43516.00
42381.00,45.83,43516.00
42382.00,44.89,43516.00
42383.00,45.54,43516.00
42384.00,43.3,43516.00
42388.00,42.2,43516.00
42389.00,41.64,43516.00
